order_id,order_date,customer_id,customer_age,city,state,channel,device,payment_method,category,subcategory,items,unit_price,gross_amount,discount_pct,discount_amount,shipping_speed,shipping_fee,tax_rate,tax_amount,net_amount,delivery_days,sla_days,delivered_on_time,customer_satisfaction,return_flag,return_reason,fraud_score,risk_label,order_status,month,is_delivered,is_returned,is_cancelled
ORD85335449,2025-10-28,559237,35.0,Chennai,Tamil Nadu,Paid Search,Web,Debit Card,Beauty,Makeup,2.0,872.18,1744.35,0.0,0.0,Same-Day,99.0,18.0,331.8,2175.15,2.07,1.0,0.0,4.0,0,None,0.06,Low,Delivered,2025-10,1,0,0
ORD61649118,2025-09-03,814845,52.0,Hyderabad,Telangana,Paid Search,Web,UPI,Beauty,Skincare,4.0,528.96,2115.83,26.72,565.41,Express,29.5,18.0,284.39,1864.31,2.25,3.0,1.0,4.0,0,None,0.2,Low,Delivered,2025-09,1,0,0
ORD83684312,2025-12-31,564342,21.0,Mumbai,Maharashtra,Email,Android,UPI,Sports,Indoor,3.0,929.56,2788.69,0.0,0.0,Unknown,14.5,12.0,336.38,3139.58,5.21,7.0,1.0,4.0,0,None,0.07,Low,Delivered,2025-12,1,0,0
ORD97790199,2025-09-20,979728,51.0,Hyderabad,Telangana,Paid Search,iOS,Wallet,Home,Furniture,5.0,2678.93,13394.67,27.0,3616.27,Standard,14.5,18.0,1762.72,11555.62,5.22,7.0,1.0,3.0,1,Quality Issue,0.288,Medium,Returned,2025-09,0,1,0
ORD96398226,2025-08-20,868580,43.0,Lucknow,Uttar Pradesh,Social,Web,UPI,Electronics,Audio,4.0,2348.08,9392.32,0.0,0.0,Standard,14.5,18.0,1693.23,11100.05,4.24,7.0,1.0,5.0,0,None,0.137,Low,Delivered,2025-08,1,0,0
ORD52322644,2025-09-22,188082,51.0,Delhi,Delhi,Email,iOS,UPI,Beauty,Fragrance,2.0,516.74,1033.48,32.3,333.84,Express,59.0,18.0,136.55,895.19,1.59,3.0,1.0,3.0,0,None,0.197,Low,Delivered,2025-09,1,0,0
ORD57958372,2025-12-21,576436,18.0,Ahmedabad,Gujarat,Referral,Web,COD,Sports,Indoor,1.0,1820.05,1820.05,0.0,0.0,Standard,29.0,12.0,221.89,2070.94,5.72,7.0,1.0,4.0,0,None,0.206,Low,Delivered,2025-12,1,0,0
ORD66990353,2025-12-21,759597,61.0,Delhi,Delhi,Affiliate,iOS,UPI,Home,Furniture,1.0,973.98,973.98,0.0,0.0,Same-Day,99.0,18.0,193.14,1266.11,0.3,1.0,1.0,4.0,0,None,0.18,Low,Delivered,2025-12,1,0,0
ORD22268122,2025-09-04,773555,49.0,Chennai,Tamil Nadu,Paid Search,Android,Debit Card,Sports,Indoor,3.0,1256.54,3769.61,0.0,0.0,Express,29.5,12.0,455.89,4255.0,0.92,3.0,1.0,4.0,0,None,0.106,Low,Delivered,2025-09,1,0,0
ORD74297964,2025-12-10,564117,26.0,Hyderabad,Telangana,Referral,iOS,Wallet,Beauty,Fragrance,1.0,343.52,343.52,0.0,0.0,Standard,29.0,18.0,67.05,439.57,3.89,7.0,1.0,4.0,0,None,0.061,Low,Delivered,2025-12,1,0,0
ORD94127648,2025-08-26,461398,57.0,Pune,Maharashtra,Affiliate,Web,Wallet,Fashion,Kids,5.0,569.53,2847.66,12.29,349.96,Standard,14.5,12.0,301.46,2813.66,4.33,7.0,,4.0,0,None,0.239,Low,Cancelled,2025-08,0,0,1
ORD22869816,2025-08-05,380787,19.0,Ahmedabad,Gujarat,Organic,Android,UPI,Grocery,Fresh,2.0,856.74,1713.48,0.0,0.0,Standard,29.0,5.0,87.12,1829.61,4.37,7.0,1.0,5.0,1,Damaged,0.022,Low,Returned,2025-08,0,1,0
ORD63276441,2025-08-10,419951,25.0,Delhi,Delhi,Paid Search,Android,Debit Card,Fashion,Footwear,5.0,954.4,4772.0,0.0,0.0,Standard,14.5,12.0,574.38,5360.88,4.72,7.0,1.0,5.0,0,None,0.088,Low,Delivered,2025-08,1,0,0
ORD46266876,2025-08-21,113002,55.0,Kolkata,West Bengal,Social,Web,Debit Card,Sports,Athleisure,1.0,1011.04,1011.04,0.0,0.0,Standard,29.0,12.0,124.81,1164.85,4.81,7.0,1.0,4.0,0,None,0.147,Low,Delivered,2025-08,1,0,0
ORD48538581,2025-08-23,873357,57.0,Ahmedabad,Gujarat,Paid Search,Android,Credit Card,Beauty,Skincare,5.0,1277.46,6387.31,0.0,0.0,Express,29.5,18.0,1155.03,7571.84,0.62,3.0,1.0,4.0,0,None,0.083,Low,Delivered,2025-08,1,0,0
ORD34732307,2025-08-25,751659,22.0,Kolkata,West Bengal,Paid Search,Android,Wallet,Home,Appliances,5.0,5350.84,26754.2,0.0,0.0,Standard,14.5,18.0,4818.37,31587.07,3.22,7.0,1.0,4.0,0,None,0.137,Low,Delivered,2025-08,1,0,0
ORD48950507,2025-09-09,358435,49.0,Bengaluru,Karnataka,Social,Web,COD,Grocery,Fresh,3.0,516.79,1550.38,0.0,0.0,Standard,29.0,5.0,78.97,1658.35,4.47,7.0,1.0,4.0,1,No Longer Needed,0.235,Low,Returned,2025-09,0,1,0
ORD60233333,2025-07-03,218827,56.0,Bengaluru,Karnataka,Email,Web,UPI,Fashion,Kids,3.0,2103.74,6311.23,0.0,0.0,Express,29.5,12.0,760.89,7101.61,2.19,3.0,1.0,4.0,0,None,0.063,Low,Delivered,2025-07,1,0,0
ORD35413882,2025-09-08,571383,22.0,Ahmedabad,Gujarat,Social,iOS,CREDIT CARD,Fashion,Men,5.0,885.97,4429.85,0.0,0.0,Standard,14.5,12.0,533.32,4977.68,4.96,7.0,1.0,4.0,1,Wrong Item,0.085,Low,Returned,2025-09,0,1,0
ORD12884492,2025-10-06,865733,21.0,Pune,Maharashtra,Affiliate,Web,Wallet,Beauty,Makeup,5.0,824.29,4121.45,0.0,0.0,Standard,14.5,18.0,744.47,4880.42,2.76,7.0,1.0,5.0,0,None,0.183,Low,Delivered,2025-10,1,0,0
ORD90843444,2025-09-12,995225,28.0,Lucknow,Uttar Pradesh,Affiliate,Web,Credit Card,Books,Comics,3.0,602.42,1807.27,0.0,0.0,Standard,29.0,5.0,91.81,1928.08,6.02,7.0,1.0,4.0,0,None,0.176,Low,Delivered,2025-09,1,0,0
ORD51195908,2025-09-27,338131,28.0,Mumbai,Maharashtra,Affiliate,iOS,Wallet,Sports,Athleisure,2.0,1792.45,3584.89,0.0,0.0,Express,29.5,12.0,433.73,4048.12,1.81,3.0,1.0,4.0,0,None,0.256,Medium,Delivered,2025-09,1,0,0
ORD20149989,2025-08-11,494483,28.0,Kolkata,West Bengal,Social,Android,UPI,Electronics,Mobile,1.0,5949.53,5949.53,0.0,0.0,Standard,14.5,18.0,1073.53,7037.55,5.56,7.0,1.0,4.0,0,None,0.024,Low,Delivered,2025-08,1,0,0
ORD53185216,2025-07-23,633109,55.0,Kolkata,West Bengal,Referral,Web,UPI,Beauty,Makeup,5.0,356.51,1782.57,0.0,0.0,Standard,29.0,18.0,326.08,2137.65,6.39,7.0,1.0,4.0,0,None,0.066,Low,Delivered,2025-07,1,0,0
ORD35774574,2025-12-13,635126,27.0,Ahmedabad,Gujarat,Email,Android,NetBanking,Electronics,Accessories,5.0,2145.12,10725.6,0.0,0.0,Express,29.5,18.0,1935.92,12691.02,1.58,3.0,1.0,4.0,0,None,0.174,Low,Delivered,2025-12,1,0,0
ORD37301289,2025-12-30,355816,42.0,Pune,Maharashtra,Social,Web,COD,Beauty,Skincare,5.0,612.6,3062.99,0.0,0.0,Express,29.5,18.0,556.65,3649.14,2.72,3.0,1.0,4.0,1,No Longer Needed,0.205,Low,Returned,2025-12,0,1,0
ORD15369218,2025-09-14,834357,33.0,Bengaluru,Karnataka,Paid Search,iOS,UPI,Fashion,Men,1.0,703.8,703.8,10.86,76.42,Standard,29.0,12.0,78.77,735.15,4.7,7.0,1.0,4.0,0,None,0.043,Low,Delivered,2025-09,1,0,0
ORD94720410,2025-11-18,732033,33.0,Pune,Maharashtra,Email,Android,COD,Beauty,Haircare,3.0,907.78,2723.34,0.0,0.0,Standard,14.5,18.0,492.81,3230.66,6.34,7.0,1.0,4.0,0,None,0.211,Low,Delivered,2025-11,1,0,0
ORD66028881,2025-07-26,848121,60.0,Chennai,Tamil Nadu,Referral,iOS,Credit Card,Books,Academic,2.0,676.19,1352.38,27.05,365.76,Express,59.0,5.0,52.28,1097.9,1.75,3.0,1.0,4.0,0,None,0.24,Low,Delivered,2025-07,1,0,0
ORD46117570,2025-08-03,205435,32.0,Delhi,Delhi,Email,iOS,UPI,Fashion,Men,3.0,1239.31,3717.93,0.0,0.0,Standard,14.5,12.0,447.89,4180.33,6.66,7.0,1.0,4.0,1,Damaged,0.033,Low,Returned,2025-08,0,1,0
ORD95395379,2025-10-04,707892,28.0,Mumbai,Maharashtra,Social,Web,UPI,Grocery,Snacks,1.0,360.6,360.6,0.0,0.0,Same-Day,99.0,5.0,22.98,482.58,1.51,1.0,0.0,4.0,0,None,0.07,Low,Delivered,2025-10,1,0,0
ORD33276956,2025-11-07,408716,28.0,Ahmedabad,Gujarat,Affiliate,Android,UPI,Books,Academic,3.0,1259.16,3777.48,0.0,0.0,Standard,14.5,5.0,189.6,3981.58,7.04,7.0,0.0,4.0,0,None,0.187,Low,Delivered,2025-11,1,0,0
ORD32289243,2025-11-07,786958,61.0,Bengaluru,Karnataka,Paid Search,Web,NetBanking,Electronics,Audio,3.0,3942.85,11828.54,0.0,0.0,Express,29.5,18.0,2134.45,13992.49,2.47,3.0,1.0,3.0,0,None,0.236,Low,Delivered,2025-11,1,0,0
ORD49783761,2025-09-01,558062,57.0,Delhi,Delhi,Paid Search,Android,UPI,Grocery,Fresh,2.0,414.32,828.63,0.0,0.0,Same-Day,99.0,5.0,46.38,974.02,1.69,1.0,0.0,4.0,0,None,0.163,Low,Delivered,2025-09,1,0,0
ORD28601836,2025-12-09,566772,43.0,Chennai,Tamil Nadu,Referral,Web,Credit Card,Sports,Outdoor,3.0,1555.92,4667.75,0.0,0.0,Standard,14.5,12.0,561.87,5244.12,5.0,7.0,1.0,4.0,0,None,0.138,Low,Delivered,2025-12,1,0,0
ORD41652411,2025-10-25,626910,43.0,Lucknow,Uttar Pradesh,Affiliate,Web,UPI,Beauty,Haircare,3.0,1204.71,3614.13,12.16,439.6,Standard,14.5,18.0,574.02,3763.05,5.28,7.0,1.0,4.0,0,None,0.172,Low,Delivered,2025-10,1,0,0
ORD44259349,2025-08-28,299691,42.0,Pune,Maharashtra,Paid Search,Android,Wallet,Grocery,Beverages,4.0,506.19,2024.76,0.0,0.0,Standard,14.5,5.0,101.96,2141.22,5.81,7.0,1.0,3.0,1,Damaged,0.112,Low,Returned,2025-08,0,1,0
ORD65204576,2025-09-25,621619,45.0,Mumbai,Maharashtra,Email,Android,COD,Grocery,Staples,2.0,279.76,559.52,0.0,0.0,Express,59.0,5.0,30.93,649.45,2.13,3.0,1.0,4.0,0,None,0.194,Low,Delivered,2025-09,1,0,0
ORD11158270,2025-08-24,892956,49.0,Bengaluru,Karnataka,Referral,Web,Credit Card,Beauty,Haircare,1.0,2109.43,2109.43,0.0,0.0,Same-Day,49.5,18.0,388.61,2547.54,0.33,1.0,1.0,3.0,0,None,0.041,Low,Delivered,2025-08,1,0,0
ORD10858941,2025-07-26,171456,20.0,Mumbai,Maharashtra,Affiliate,Web,Credit Card,Fashion,Men,2.0,1547.13,3094.27,10.85,335.73,Same-Day,49.5,12.0,336.96,3145.01,1.56,1.0,0.0,4.0,1,Quality Issue,0.191,Low,Returned,2025-07,0,1,0
ORD60572240,2025-07-02,250158,55.0,Mumbai,Maharashtra,Organic,Android,COD,Fashion,Men,1.0,636.81,636.81,0.0,0.0,Standard,29.0,12.0,79.9,745.71,4.33,7.0,,4.0,0,None,0.256,Medium,Cancelled,2025-07,0,0,1
ORD91248449,2025-09-23,130398,53.0,Kolkata,West Bengal,Affiliate,iOS,UPI,Grocery,Snacks,4.0,165.76,663.02,0.0,0.0,Express,59.0,5.0,36.1,758.12,1.57,3.0,1.0,4.0,0,None,0.144,Low,Delivered,2025-09,1,0,0
ORD68896942,2025-07-02,534369,63.0,Delhi,Delhi,Organic,Web,Wallet,Books,Non-Fiction,2.0,876.36,1752.72,0.0,0.0,Express,59.0,5.0,90.59,1902.3,2.34,3.0,1.0,3.0,0,None,0.116,Low,Delivered,2025-07,1,0,0
ORD88301824,2025-12-24,313472,38.0,Bengaluru,Karnataka,Referral,Android,Debit Card,Beauty,Skincare,2.0,1628.68,3257.36,0.0,0.0,Standard,14.5,18.0,588.93,3860.79,4.11,7.0,1.0,3.0,0,None,0.101,Low,Delivered,2025-12,1,0,0
ORD84997535,2025-12-09,631530,18.0,Ahmedabad,Gujarat,Paid Search,iOS,COD,Books,Fiction,1.0,769.34,769.34,0.0,0.0,Express,59.0,5.0,41.42,869.75,0.3,3.0,1.0,4.0,0,None,0.135,Low,Delivered,2025-12,1,0,0
ORD36100985,2025-11-15,133935,35.0,Bengaluru,Karnataka,Social,iOS,UPI,Grocery,Beverages,3.0,630.32,1890.95,0.0,0.0,Standard,29.0,5.0,96.0,2015.95,4.33,7.0,,4.0,1,Quality Issue,0.136,Low,Cancelled,2025-11,0,0,1
ORD40381534,2025-11-16,196481,36.0,Bengaluru,Karnataka,Affiliate,Android,UPI,Grocery,Staples,1.0,639.11,639.11,0.0,0.0,Same-Day,99.0,5.0,36.91,775.01,1.48,1.0,0.0,4.0,1,Unknown,0.173,Low,Returned,2025-11,0,1,0
ORD61041543,2025-10-24,298542,46.0,Delhi,Delhi,Affiliate,Web,UPI,Home,Appliances,3.0,2205.76,6617.29,0.0,0.0,Express,29.5,18.0,1196.42,7843.21,3.92,3.0,0.0,4.0,0,None,0.16,Low,Delivered,2025-10,1,0,0
ORD72496748,2025-11-12,691955,26.0,Bengaluru,Karnataka,Organic,Android,UPI,Beauty,Skincare,2.0,317.28,634.57,0.0,0.0,Standard,29.0,18.0,119.44,783.01,6.77,7.0,1.0,4.0,0,None,0.215,Low,Delivered,2025-11,1,0,0
ORD31742250,2025-12-03,153332,21.0,Mumbai,Maharashtra,Affiliate,Web,UPI,Fashion,Kids,4.0,817.04,3268.18,0.0,0.0,Standard,14.5,12.0,393.92,3676.6,5.13,7.0,1.0,5.0,0,None,0.203,Low,Delivered,2025-12,1,0,0
ORD56804053,2025-10-03,573434,25.0,Lucknow,Uttar Pradesh,Paid Search,iOS,COD,Beauty,Skincare,5.0,1238.46,6192.3,0.0,0.0,Same-Day,49.5,18.0,1123.52,7365.33,4.33,1.0,,4.0,0,None,0.271,Medium,Cancelled,2025-10,0,0,1
ORD49820944,2025-11-30,574610,50.0,Ahmedabad,Gujarat,Affiliate,iOS,UPI,Home,Decor,3.0,3036.74,9110.23,6.24,568.33,Standard,14.5,18.0,1540.15,10096.54,6.04,7.0,1.0,3.0,0,None,0.286,Medium,Delivered,2025-11,1,0,0
ORD87012998,2025-08-13,385753,24.0,Kolkata,West Bengal,Paid Search,iOS,UPI,Electronics,Mobile,5.0,3142.96,15714.81,17.98,2824.91,Standard,14.5,18.0,2322.79,15227.19,5.86,7.0,1.0,4.0,0,None,0.072,Low,Delivered,2025-08,1,0,0
ORD24800279,2025-12-11,194094,47.0,Pune,Maharashtra,Affiliate,Android,UPI,Beauty,Makeup,1.0,591.78,591.78,6.88,40.72,Standard,29.0,18.0,104.41,684.47,4.33,7.0,,4.0,0,None,0.185,Low,Cancelled,2025-12,0,0,1
ORD58189632,2025-11-08,741761,51.0,Bengaluru,Karnataka,Referral,Web,Credit Card,Home,Decor,2.0,2420.76,4841.52,0.0,0.0,Standard,14.5,18.0,874.08,5730.1,6.04,7.0,1.0,5.0,0,None,0.097,Low,Delivered,2025-11,1,0,0
ORD28974423,2025-07-21,473717,44.0,Ahmedabad,Gujarat,Social,iOS,Debit Card,Fashion,Men,5.0,993.62,4968.1,0.0,0.0,Standard,14.5,12.0,597.91,5580.51,5.19,7.0,1.0,4.0,0,None,0.188,Low,Delivered,2025-07,1,0,0
ORD56825578,2025-08-03,638137,20.0,Delhi,Delhi,Paid Search,Web,UPI,Grocery,Staples,2.0,430.74,861.48,0.0,0.0,Standard,29.0,5.0,44.52,935.01,4.84,7.0,1.0,4.0,0,None,0.106,Low,Delivered,2025-08,1,0,0
ORD73659829,2025-07-24,792604,23.0,Bengaluru,Karnataka,Paid Search,iOS,Wallet,Fashion,Kids,5.0,1290.53,6452.64,14.88,960.47,Same-Day,49.5,12.0,665.0,6206.67,1.83,1.0,0.0,4.0,0,None,0.0,Low,Delivered,2025-07,1,0,0
ORD44597966,2025-08-14,111309,57.0,Mumbai,Maharashtra,Paid Search,Android,Wallet,Home,Decor,5.0,1434.75,7173.77,0.0,0.0,Express,29.5,18.0,1296.59,8499.86,2.29,3.0,1.0,4.0,0,None,0.202,Low,Delivered,2025-08,1,0,0
ORD11260974,2025-11-24,795154,47.0,Hyderabad,Telangana,Paid Search,Android,UPI,Beauty,Makeup,4.0,1242.2,4968.81,0.0,0.0,Express,29.5,18.0,899.7,5898.01,2.56,3.0,1.0,4.0,0,None,0.105,Low,Delivered,2025-11,1,0,0
ORD41493908,2025-11-30,178069,41.0,Bengaluru,Karnataka,Affiliate,Web,Wallet,Grocery,Staples,4.0,411.03,1644.12,14.32,235.47,Standard,29.0,5.0,71.88,1509.52,6.39,7.0,1.0,4.0,0,None,0.191,Low,Delivered,2025-11,1,0,0
ORD29326261,2025-12-31,605966,62.0,Mumbai,Maharashtra,Affiliate,Android,Credit Card,Books,Non-Fiction,2.0,784.54,1569.08,0.0,0.0,Express,59.0,5.0,81.4,1709.49,3.22,3.0,0.0,4.0,0,None,0.2,Low,Delivered,2025-12,1,0,0
ORD18927529,2025-07-24,181255,37.0,Delhi,Delhi,Organic,iOS,Credit Card,Home,Furniture,5.0,2278.16,11390.82,0.0,0.0,Standard,14.5,18.0,2052.96,13458.28,3.66,7.0,1.0,4.0,0,None,0.238,Low,Delivered,2025-07,1,0,0
ORD87909924,2025-10-12,127702,60.0,Delhi,Delhi,Paid Search,iOS,COD,Books,Academic,5.0,1401.33,7006.65,0.0,0.0,Express,29.5,5.0,351.81,7387.95,1.84,3.0,1.0,4.0,0,None,0.188,Low,Delivered,2025-10,1,0,0
ORD39981125,2025-11-29,471983,37.0,Bengaluru,Karnataka,Referral,iOS,COD,Books,Non-Fiction,5.0,808.78,4043.91,0.0,0.0,Express,29.5,5.0,203.67,4277.08,2.91,3.0,1.0,5.0,0,None,0.19,Low,Delivered,2025-11,1,0,0
ORD99006716,2025-12-25,583026,60.0,Hyderabad,Telangana,Email,Web,Credit Card,Sports,Outdoor,2.0,1876.94,3753.88,0.0,0.0,Standard,14.5,12.0,452.21,4220.58,5.26,7.0,1.0,4.0,0,None,0.075,Low,Delivered,2025-12,1,0,0
ORD85714623,2025-07-19,379623,49.0,Mumbai,Maharashtra,Email,iOS,Credit Card,Home,Kitchen,1.0,2698.41,2698.41,0.0,0.0,Same-Day,49.5,18.0,494.62,3242.54,0.6,1.0,1.0,4.0,0,None,0.037,Low,Delivered,2025-07,1,0,0
ORD19536331,2025-10-30,327393,28.0,Chennai,Tamil Nadu,Paid Search,Web,UPI,Sports,Fitness,5.0,4719.27,23596.34,0.0,0.0,Same-Day,49.5,12.0,2837.5,26483.34,0.48,1.0,1.0,5.0,0,None,0.189,Low,Delivered,2025-10,1,0,0
ORD67817634,2025-07-15,262763,18.0,Mumbai,Maharashtra,Paid Search,Android,Unknown,Grocery,Fresh,1.0,439.21,439.21,0.0,0.0,Standard,29.0,5.0,23.41,491.62,4.47,7.0,1.0,4.0,0,None,0.072,Low,Delivered,2025-07,1,0,0
ORD62291866,2025-07-16,611565,61.0,Delhi,Delhi,Organic,iOS,NetBanking,Books,Non-Fiction,4.0,656.6,2626.41,0.0,0.0,Same-Day,49.5,5.0,133.8,2809.71,1.97,1.0,0.0,4.0,0,None,0.107,Low,Delivered,2025-07,1,0,0
ORD43793392,2025-12-01,460064,36.0,Chennai,Tamil Nadu,Referral,Android,UPI,Fashion,Kids,2.0,1271.2,2542.4,11.12,282.65,Express,29.5,12.0,274.71,2563.96,2.71,3.0,1.0,4.0,0,None,0.0,Low,Delivered,2025-12,1,0,0
ORD69654915,2025-12-18,917569,58.0,Chennai,Tamil Nadu,Referral,Web,COD,Beauty,Makeup,4.0,271.33,1085.3,0.0,0.0,Standard,29.0,18.0,200.57,1314.87,4.78,7.0,1.0,4.0,0,None,0.185,Low,Delivered,2025-12,1,0,0
ORD47697063,2025-08-04,491443,26.0,Bengaluru,Karnataka,Paid Search,iOS,NetBanking,Beauty,Skincare,3.0,841.99,2525.97,0.0,0.0,Standard,14.5,18.0,457.29,2997.76,5.63,7.0,1.0,5.0,0,None,0.097,Low,Delivered,2025-08,1,0,0
ORD13180267,2025-12-02,638980,39.0,Hyderabad,Telangana,Social,iOS,UPI,Fashion,Kids,1.0,2098.6,2098.6,0.0,0.0,Express,29.5,12.0,255.37,2383.48,2.67,3.0,1.0,5.0,0,None,0.103,Low,Delivered,2025-12,1,0,0
ORD47269323,2025-12-15,961520,26.0,Kolkata,West Bengal,Organic,Web,COD,Sports,Indoor,5.0,1990.92,9954.58,7.52,748.28,Express,29.5,12.0,1108.3,10344.1,2.14,3.0,1.0,5.0,0,None,0.272,Medium,Delivered,2025-12,1,0,0
ORD40144803,2025-10-07,946525,23.0,Mumbai,Maharashtra,Paid Search,iOS,Wallet,Electronics,Mobile,5.0,8035.34,40176.72,5.31,2131.53,Standard,14.5,18.0,6850.74,44910.44,5.75,7.0,1.0,4.0,0,None,0.204,Low,Delivered,2025-10,1,0,0
ORD44196784,2025-08-01,548672,43.0,Hyderabad,Telangana,Social,Android,UPI,Fashion,Footwear,2.0,1848.51,3697.02,0.0,0.0,Standard,14.5,12.0,445.38,4156.91,4.83,7.0,1.0,4.0,1,No Longer Needed,0.128,Low,Returned,2025-08,0,1,0
ORD93598069,2025-11-14,287750,38.0,Delhi,Delhi,Affiliate,iOS,Credit Card,Beauty,Fragrance,1.0,1054.41,1054.41,0.0,0.0,Standard,29.0,18.0,195.01,1278.42,5.76,7.0,1.0,4.0,0,None,0.191,Low,Delivered,2025-11,1,0,0
ORD70220313,2025-10-09,455846,29.0,Ahmedabad,Gujarat,Paid Search,Android,COD,Home,Appliances,5.0,3587.02,17935.08,0.0,0.0,Standard,14.5,18.0,3230.93,21180.51,6.5,7.0,1.0,3.0,0,None,0.307,Medium,Delivered,2025-10,1,0,0
ORD43942179,2025-09-03,341490,33.0,Delhi,Delhi,Referral,Web,COD,Books,Non-Fiction,3.0,733.29,2199.88,10.92,240.25,Standard,14.5,5.0,98.71,2072.84,4.33,7.0,,4.0,0,None,0.176,Low,Cancelled,2025-09,0,0,1
ORD76669181,2025-12-07,538240,35.0,Jaipur,Rajasthan,Affiliate,Web,UPI,Books,Academic,4.0,514.19,2056.74,0.0,0.0,Standard,14.5,5.0,103.56,2174.8,4.72,7.0,1.0,5.0,0,None,0.132,Low,Delivered,2025-12,1,0,0
ORD91244792,2025-10-22,233865,28.0,Chennai,Tamil Nadu,Paid Search,Web,NetBanking,Sports,Fitness,5.0,1397.63,6988.13,0.0,0.0,Express,29.5,12.0,842.12,7859.75,2.23,3.0,1.0,5.0,0,None,0.135,Low,Delivered,2025-10,1,0,0
ORD84412339,2025-08-18,462478,51.0,Hyderabad,Telangana,Affiliate,Web,COD,Fashion,Kids,4.0,323.57,1294.27,0.0,0.0,Standard,29.0,12.0,158.79,1482.06,4.33,7.0,,4.0,0,None,0.27,Medium,Cancelled,2025-08,0,0,1
ORD44919756,2025-09-15,170499,31.0,Mumbai,Maharashtra,Social,Web,COD,Grocery,Staples,3.0,1081.96,3245.89,0.0,0.0,Express,29.5,5.0,163.77,3439.16,2.98,3.0,1.0,4.0,0,None,0.161,Low,Delivered,2025-09,1,0,0
ORD52806104,2025-08-26,976246,47.0,Chennai,Tamil Nadu,Organic,iOS,UPI,Electronics,Audio,4.0,3138.39,12553.56,0.0,0.0,Express,29.5,18.0,2264.95,14848.01,1.88,3.0,1.0,5.0,0,None,0.254,Medium,Delivered,2025-08,1,0,0
ORD82873119,2025-10-05,109450,52.0,Bengaluru,Karnataka,Email,Android,Credit Card,Fashion,Footwear,1.0,675.99,675.99,0.0,0.0,Same-Day,99.0,12.0,93.0,867.99,2.18,1.0,0.0,4.0,0,None,0.089,Low,Delivered,2025-10,1,0,0
ORD47311588,2025-08-19,899937,33.0,Delhi,Delhi,Affiliate,Android,COD,Electronics,Mobile,3.0,2861.33,8583.99,0.0,0.0,Same-Day,49.5,18.0,1554.03,10187.52,1.02,1.0,0.0,5.0,1,No Longer Needed,0.375,Medium,Returned,2025-08,0,1,0
ORD47267464,2025-10-26,935139,21.0,Mumbai,Maharashtra,Referral,Web,UPI,Sports,Indoor,4.0,3942.83,15771.31,0.0,0.0,Same-Day,49.5,12.0,1898.5,17719.31,3.16,1.0,0.0,4.0,0,None,0.232,Low,Delivered,2025-10,1,0,0
ORD41406217,2025-09-21,963849,41.0,Pune,Maharashtra,Referral,Web,Credit Card,Grocery,Beverages,4.0,468.14,1872.55,0.0,0.0,Standard,29.0,5.0,95.08,1996.63,3.38,7.0,1.0,4.0,0,None,0.074,Low,Delivered,2025-09,1,0,0
ORD30458373,2025-07-10,506558,45.0,Kolkata,West Bengal,Affiliate,Web,Debit Card,Sports,Athleisure,2.0,1727.71,3455.41,0.0,0.0,Standard,14.5,12.0,416.39,3886.3,4.84,7.0,1.0,5.0,0,None,0.237,Low,Delivered,2025-07,1,0,0
ORD39907489,2025-07-02,795872,19.0,Jaipur,Rajasthan,Paid Search,Android,Credit Card,Fashion,Women,4.0,3780.01,15120.06,0.0,0.0,Standard,14.5,12.0,1816.15,16950.7,4.82,7.0,1.0,4.0,0,None,0.189,Low,Delivered,2025-07,1,0,0
ORD49384408,2025-07-18,944970,23.0,Mumbai,Maharashtra,Affiliate,Android,Wallet,Fashion,Footwear,2.0,1899.92,3799.83,0.0,0.0,Standard,14.5,12.0,457.72,4272.05,3.65,7.0,1.0,4.0,0,None,0.265,Medium,Delivered,2025-07,1,0,0
ORD59798366,2025-07-30,854187,40.0,Ahmedabad,Gujarat,Paid Search,Web,UPI,Fashion,Women,3.0,1024.11,3072.32,0.0,0.0,Standard,14.5,12.0,370.42,3457.24,4.93,7.0,1.0,4.0,0,None,0.072,Low,Delivered,2025-07,1,0,0
ORD83309548,2025-07-16,877600,31.0,Ahmedabad,Gujarat,Email,Android,Wallet,Fashion,Women,4.0,471.15,1884.58,0.0,0.0,Standard,29.0,12.0,229.63,2143.21,4.35,7.0,1.0,5.0,0,None,0.068,Low,Delivered,2025-07,1,0,0
ORD37124980,2025-10-30,540812,37.0,Ahmedabad,Gujarat,Social,iOS,UPI,Grocery,Beverages,1.0,639.51,639.51,0.0,0.0,Standard,29.0,5.0,33.43,701.94,5.72,7.0,1.0,4.0,0,None,0.114,Low,Delivered,2025-10,1,0,0
ORD90098083,2025-10-18,769519,50.0,Pune,Maharashtra,Organic,Android,Wallet,Books,Academic,5.0,413.19,2065.95,0.0,0.0,Standard,14.5,5.0,104.02,2184.47,4.33,7.0,,4.0,0,None,0.051,Low,Cancelled,2025-10,0,0,1
ORD56872602,2025-07-04,289876,55.0,Mumbai,Maharashtra,Referral,Android,Credit Card,Electronics,Mobile,3.0,5031.49,15094.48,0.0,0.0,Standard,14.5,18.0,2719.62,17828.6,5.38,7.0,1.0,4.0,0,None,0.243,Low,Delivered,2025-07,1,0,0
